"TeamChartDetailD","TeamChartID","UPCID","DieRoll","ResultCodeID","Yards","OutOfBounds"
930583,933,108,14,1,"0",0
930584,933,108,15,1,"0",0
930585,933,108,16,1,"0",0
930586,933,108,17,1,"0",0
930587,933,108,18,1,"0",0
930588,933,108,19,2,"109",0
930589,933,108,20,1,"0",0
930590,933,108,21,1,"0",0
930591,933,108,22,1,"0",0
930592,933,108,23,2,"109",0
930593,933,108,24,1,"0",0
930594,933,108,25,1,"0",0
930595,933,108,26,1,"0",0
930596,933,108,27,1,"0",0
930597,933,108,28,1,"0",0
930598,933,108,29,1,"0",0
930599,933,108,30,1,"0",0
930600,933,108,31,1,"0",0
930601,933,108,32,1,"0",0
930602,933,108,33,1,"0",0
930603,933,108,34,1,"0",0
930604,933,108,35,1,"0",0
930605,933,108,36,1,"0",0
930606,933,108,37,1,"0",0
930607,933,108,38,1,"0",0
930608,933,108,39,1,"0",0
930609,933,109,10,1,"0",0
930610,933,109,11,1,"0",0
930611,933,109,12,1,"0",0
930612,933,109,13,1,"0",0
930613,933,109,14,1,"0",0
930614,933,109,15,1,"0",0
930615,933,109,16,1,"0",0
930616,933,109,17,1,"0",0
930617,933,109,18,1,"0",0
930618,933,109,19,1,"0",0
930619,933,109,20,1,"0",0
930620,933,109,21,1,"0",0
930621,933,109,22,1,"0",0
930622,933,109,23,1,"0",0
930623,933,109,24,1,"0",0
930624,933,109,25,1,"0",0
930625,933,109,26,1,"0",0
930626,933,109,27,1,"0",0
930627,933,109,28,1,"0",0
930628,933,109,29,1,"0",0
930629,933,109,30,12,"0",0
930630,933,109,31,1,"0",0
930631,933,109,32,1,"0",0
930632,933,109,33,1,"0",0
930633,933,109,34,1,"0",0
930634,933,109,35,1,"0",0
930635,933,109,36,1,"0",0
930636,933,109,37,1,"0",0
930637,933,109,38,1,"0",0
930638,933,109,39,1,"0",0
930639,933,110,10,1,"0",0
930640,933,110,11,1,"0",0
930641,933,110,12,1,"0",0
930642,933,110,13,1,"0",0
930643,933,110,14,1,"0",0
930644,933,110,15,1,"0",0
930645,933,110,16,1,"0",0
930646,933,110,17,1,"0",0
930647,933,110,18,1,"0",0
930648,933,110,19,1,"0",0
930649,933,110,20,1,"0",0
930650,933,110,21,1,"0",0
930651,933,110,22,1,"0",0
930652,933,110,23,1,"0",0
930653,933,110,24,1,"0",0
930654,933,110,25,1,"0",0
930655,933,110,26,1,"0",0
930656,933,110,27,1,"0",0
930657,933,110,28,1,"0",0
930658,933,110,29,1,"0",0
930659,933,110,30,1,"0",0
930660,933,110,31,1,"0",0
930661,933,110,32,1,"0",0
930662,933,110,33,1,"0",0
930663,933,110,34,1,"0",0
930664,933,110,35,1,"0",0
930665,933,110,36,1,"0",0
930666,933,110,37,1,"0",0
930667,933,110,38,1,"0",0
930668,933,110,39,1,"0",0
930669,933,111,10,1,"0",0
930670,933,111,11,1,"0",0
930671,933,111,12,1,"0",0
930672,933,111,13,1,"0",0
930673,933,111,14,1,"0",0
930674,933,111,15,1,"0",0
930675,933,111,16,1,"0",0
930676,933,111,17,1,"0",0
930677,933,111,18,1,"0",0
930678,933,111,19,1,"0",0
930679,933,111,20,1,"0",0
930680,933,111,21,1,"0",0
930681,933,111,22,1,"0",0
930682,933,111,23,1,"0",0
930683,933,111,24,1,"0",0
930684,933,111,25,1,"0",0
930685,933,111,26,1,"0",0
930686,933,111,27,1,"0",0
930687,933,111,28,1,"0",0
930688,933,111,29,1,"0",0
930689,933,111,30,1,"0",0
930690,933,111,31,1,"0",0
930691,933,111,32,1,"0",0
930692,933,111,33,1,"0",0
930693,933,111,34,1,"0",0
930694,933,111,35,1,"0",0
930695,933,111,36,1,"0",0
930696,933,111,37,1,"0",0
930697,933,111,38,1,"0",0
930698,933,111,39,1,"0",0
930699,933,112,10,25,"0",0
930700,933,112,11,25,"0",0
930701,933,112,12,25,"0",0
930702,933,112,13,25,"0",0
930703,933,112,14,25,"0",0
930704,933,112,15,25,"0",0
930705,933,112,16,25,"0",0
930706,933,112,17,25,"0",0
930707,933,112,18,25,"0",0
930708,933,112,19,25,"0",0
930709,933,112,20,25,"0",0
930710,933,112,21,25,"0",0
930711,933,112,22,25,"0",0
930712,933,112,23,25,"0",0
930713,933,112,24,25,"0",0
930714,933,112,25,25,"0",0
930715,933,112,26,25,"0",0
930716,933,112,27,25,"0",0
930717,933,112,28,25,"0",0
930718,933,112,29,25,"0",0
930719,933,112,30,25,"0",0
930720,933,112,31,25,"0",0
930721,933,112,32,1,"0",0
930722,933,112,33,25,"0",0
930723,933,112,34,1,"0",0
930724,933,112,35,1,"0",0
930725,933,112,36,1,"0",0
930726,933,112,37,1,"0",0
930727,933,112,38,1,"0",0
930728,933,112,39,1,"0",0
930729,933,113,10,26,"0",0
930730,933,113,11,26,"0",0
930731,933,113,12,26,"0",0
930732,933,113,13,26,"0",0
930733,933,113,14,26,"0",0
930734,933,113,15,26,"0",0
930735,933,113,16,26,"0",0
930736,933,113,17,1,"0",0
930737,933,113,18,26,"0",0
930738,933,113,19,1,"0",0
930739,933,113,20,1,"0",0
930740,933,113,21,1,"0",0
930741,933,113,22,1,"0",0
930742,933,113,23,1,"0",0
930743,933,113,24,1,"0",0
930744,933,113,25,1,"0",0
930745,933,113,26,1,"0",0
930746,933,113,27,1,"0",0
930747,933,113,28,1,"0",0
930748,933,113,29,1,"0",0
930749,933,113,30,1,"0",0
930750,933,113,31,1,"0",0
930751,933,113,32,1,"0",0
930752,933,113,33,1,"0",0
930753,933,113,34,1,"0",0
930754,933,113,35,1,"0",0
930755,933,113,36,1,"0",0
930756,933,113,37,1,"0",0
930757,933,113,38,1,"0",0
930758,933,113,39,1,"0",0
930759,933,114,10,5,"7",0
930760,933,114,11,5,"2",0
930761,933,114,12,1,"12",0
930762,933,114,13,1,"16",1
930763,933,114,14,1,"20",0
930764,933,114,15,1,"11",0
930765,933,114,16,1,"12",1
930766,933,114,17,1,"35",0
930767,933,114,18,1,"23",0
930768,933,114,19,5,"9",0
930769,933,114,20,1,"-4",0
930770,933,114,21,1,"0",0
930771,933,114,22,1,"10",1
930772,933,114,23,1,"16",1
930773,933,114,24,1,"13",0
930774,933,114,25,1,"11",0
930775,933,114,26,1,"11",0
930776,933,114,27,1,"31",0
930777,933,114,28,1,"12",0
930778,933,114,29,1,"19",1
930779,933,114,30,1,"12",0
930780,933,114,31,1,"12",1
930781,933,114,32,1,"0",0
930782,933,114,33,1,"14",0
930783,933,114,34,1,"15",0
930784,933,114,35,1,"10",0
930785,933,114,36,1,"0",0
930786,933,114,37,1,"12",1
930787,933,114,38,1,"22",1
930788,933,114,39,1,"28",0
930789,934,1,10,10,"0",0
930790,934,1,11,7,"5",0
930791,934,1,12,1,"7",0
930792,934,1,13,1,"4",0
930793,934,1,14,1,"2",0
930794,934,1,15,1,"1",0
930795,934,1,16,1,"3",0
930796,934,1,17,1,"8",0
930797,934,1,18,1,"7",0
930798,934,1,19,6,"5",0
930799,934,1,20,1,"2",0
930800,934,1,21,1,"2",0
930801,934,1,22,1,"6",0
930802,934,1,23,1,"3",0
930803,934,1,24,1,"5",0
930804,934,1,25,1,"1",0
930805,934,1,26,1,"-2",0
930806,934,1,27,1,"2",0
930807,934,1,28,1,"2",0
930808,934,1,29,1,"9",0
930809,934,1,30,1,"2",0
930810,934,1,31,1,"3",0
930811,934,1,32,1,"1",0
930812,934,1,33,1,"3",0
930813,934,1,34,1,"4",0
930814,934,1,35,1,"0",0
930815,934,1,36,1,"-1",0
930816,934,1,37,1,"2",0
930817,934,1,38,1,"2",0
930818,934,1,39,1,"1",0
930819,934,2,10,6,"5",0
930820,934,2,11,1,"12",0
930821,934,2,12,1,"-2",0
930822,934,2,13,1,"11",0
930823,934,2,14,1,"3",0
930824,934,2,15,1,"3",0
930825,934,2,16,1,"10",0
930826,934,2,17,10,"0",0
930827,934,2,18,7,"15",0
930828,934,2,19,1,"2",0
930829,934,2,20,1,"2",0
930830,934,2,21,1,"2",0
930831,934,2,22,1,"9",0
930832,934,2,23,1,"3",0
930833,934,2,24,1,"1",0
930834,934,2,25,1,"6",0
930835,934,2,26,1,"8",0
930836,934,2,27,1,"2",0
930837,934,2,28,1,"-3",0
930838,934,2,29,7,"10",0
930839,934,2,30,1,"-1",0
930840,934,2,31,1,"3",0
930841,934,2,32,1,"1",0
930842,934,2,33,1,"0",0
930843,934,2,34,1,"4",0
930844,934,2,35,1,"5",0
930845,934,2,36,1,"7",0
930846,934,2,37,1,"2",0
930847,934,2,38,1,"2",0
930848,934,2,39,7,"5",0
930849,934,3,10,1,"-5",0
930850,934,3,11,6,"15",0
930851,934,3,12,1,"3",0
930852,934,3,13,1,"12",0
930853,934,3,14,1,"2",0
930854,934,3,15,1,"4",0
930855,934,3,16,1,"5",0
930856,934,3,17,1,"5",0
930857,934,3,18,1,"4",0
930858,934,3,19,6,"5",0
930859,934,3,20,1,"10",0
930860,934,3,21,1,"9",0
930861,934,3,22,1,"7",1
930862,934,3,23,1,"4",0
930863,934,3,24,10,"0",0
930864,934,3,25,1,"2",0
930865,934,3,26,1,"3",0
930866,934,3,27,1,"-1",0
930867,934,3,28,7,"5",0
930868,934,3,29,1,"5",1
930869,934,3,30,1,"4",1
930870,934,3,31,1,"5",0
930871,934,3,32,1,"-3",0
930872,934,3,33,1,"6",0
930873,934,3,34,1,"1",0
930874,934,3,35,1,"0",0
930875,934,3,36,1,"3",0
930876,934,3,37,1,"8",0
930877,934,3,38,1,"5",0
930878,934,3,39,1,"11",0
930879,934,4,10,1,"2",0
930880,934,4,11,7,"10",0
930881,934,4,12,1,"5",0
930882,934,4,13,7,"5",0
930883,934,4,14,1,"6",0
930884,934,4,15,1,"7",0
930885,934,4,16,1,"7",0
930886,934,4,17,1,"7",0
930887,934,4,18,1,"7",0
930888,934,4,19,6,"5",0
930889,934,4,20,1,"7",0
930890,934,4,21,1,"7",0
930891,934,4,22,1,"12",0
930892,934,4,23,1,"2",0
930893,934,4,24,1,"8",0
930894,934,4,25,1,"6",0
930895,934,4,26,1,"5",0
930896,934,4,27,1,"7",0
930897,934,4,28,1,"3",0
930898,934,4,29,1,"7",0
930899,934,4,30,7,"10",0
930900,934,4,31,6,"15",0
930901,934,4,32,1,"11",0
930902,934,4,33,1,"5",0
930903,934,4,34,10,"0",0
930904,934,4,35,1,"4",0
930905,934,4,36,1,"2",0
930906,934,4,37,1,"3",0
930907,934,4,38,1,"0",0
930908,934,4,39,1,"7",0
930909,934,5,10,1,"5",0
930910,934,5,11,1,"0",0
930911,934,5,12,1,"-6",0
930912,934,5,13,1,"21",1
930913,934,5,14,1,"0",0
930914,934,5,15,1,"17",0
930915,934,5,16,1,"5",0
930916,934,5,17,1,"-5",0
930917,934,5,18,1,"3",0
930918,934,5,19,6,"5",0
930919,934,5,20,1,"5",0
930920,934,5,21,1,"8",0
930921,934,5,22,1,"10",0
930922,934,5,23,4,"0",0
930923,934,5,24,1,"12",0
930924,934,5,25,1,"8",0
930925,934,5,26,1,"5",0
930926,934,5,27,1,"8",0
930927,934,5,28,1,"5",0
930928,934,5,29,1,"5",0
930929,934,5,30,1,"14",0
930930,934,5,31,1,"1",0
930931,934,5,32,1,"6",0
930932,934,5,33,1,"0",0
930933,934,5,34,1,"2",0
930934,934,5,35,1,"3",0
930935,934,5,36,1,"-2",0
930936,934,5,37,1,"4",1
930937,934,5,38,1,"5",0
930938,934,5,39,7,"5",0
930939,934,6,10,6,"5X",0
930940,934,6,11,1,"15",0
930941,934,6,12,1,"3",0
930942,934,6,13,1,"12",0
930943,934,6,14,4,"0",0
930944,934,6,15,7,"10",0
930945,934,6,16,1,"2",0
930946,934,6,17,4,"0",0
930947,934,6,18,9,"2",0
930948,934,6,19,6,"5",0
930949,934,6,20,7,"5",0
930950,934,6,21,4,"0",0
930951,934,6,22,1,"7",1
930952,934,6,23,1,"6",0
930953,934,6,24,1,"8",0
930954,934,6,25,1,"4",0
930955,934,6,26,1,"1",1
930956,934,6,27,4,"0",0
930957,934,6,28,1,"3",0
930958,934,6,29,8,"5",0
930959,934,6,30,4,"0",0
930960,934,6,31,1,"11",0
930961,934,6,32,1,"9",0
930962,934,6,33,4,"0",0
930963,934,6,34,1,"15",0
930964,934,6,35,3,"0",0
930965,934,6,36,1,"5",0
930966,934,6,37,4,"0",0
930967,934,6,38,4,"0",0
930968,934,6,39,1,"10",0
930969,934,7,10,1,"34",1
930970,934,7,11,6,"5",0
930971,934,7,12,7,"5",0
930972,934,7,13,8,"10",0
930973,934,7,14,1,"19",0
930974,934,7,15,1,"17",0
930975,934,7,16,1,"15",0
930976,934,7,17,1,"26",0
930977,934,7,18,1,"27",1
930978,934,7,19,1,"53",1
930979,934,7,20,1,"14",0
930980,934,7,21,1,"13",0
930981,934,7,22,1,"11",0
930982,934,7,23,3,"0",0
930983,934,7,24,4,"0",0
930984,934,7,25,4,"0",0
930985,934,7,26,4,"0",0
930986,934,7,27,1,"24",0
930987,934,7,28,9,"18",0
930988,934,7,29,1,"10",1
930989,934,7,30,7,"10",0
930990,934,7,31,1,"16",0
930991,934,7,32,4,"0",0
930992,934,7,33,4,"0",0
930993,934,7,34,4,"0",0
930994,934,7,35,4,"0",0
930995,934,7,36,3,"0",0
930996,934,7,37,1,"18",0
930997,934,7,38,6,"5X",0
930998,934,7,39,1,"22",1
930999,934,8,10,7,"10",0
931000,934,8,11,1,"49",0
931001,934,8,12,6,"5X",0
931002,934,8,13,8,"38",0
931003,934,8,14,1,"30",0
931004,934,8,15,4,"0",0
931005,934,8,16,4,"0",0
931006,934,8,17,4,"0",0
931007,934,8,18,1,"37",0
931008,934,8,19,6,"5",0
931009,934,8,20,7,"5",0
931010,934,8,21,1,"35",1
931011,934,8,22,8,"19",0
931012,934,8,23,3,"0",0
931013,934,8,24,4,"0",0
931014,934,8,25,4,"0",0
931015,934,8,26,1,"20",1
931016,934,8,27,1,"27",1
931017,934,8,28,6,"15",0
931018,934,8,29,1,"52",0
931019,934,8,30,1,"22",0
931020,934,8,31,7,"10",0
931021,934,8,32,4,"0",0
931022,934,8,33,4,"0",0
931023,934,8,34,4,"0",0
931024,934,8,35,3,"0",0
931025,934,8,36,4,"0",0
931026,934,8,37,4,"0",0
931027,934,8,38,4,"0",0
931028,934,8,39,4,"0",0
931029,934,9,10,6,"5X",0
931030,934,9,11,1,"8",1
931031,934,9,12,7,"5",0
931032,934,9,13,8,"13",0
931033,934,9,14,4,"0",0
931034,934,9,15,7,"10",0
931035,934,9,16,3,"0",0
931036,934,9,17,21,"13",1
931037,934,9,18,1,"28",1
931038,934,9,19,6,"5",0
931039,934,9,20,1,"3",1
931040,934,9,21,1,"15",1
931041,934,9,22,1,"7",0
931042,934,9,23,1,"4",1
931043,934,9,24,4,"0",0
931044,934,9,25,4,"0",0
931045,934,9,26,1,"16",0
931046,934,9,27,4,"0",0
931047,934,9,28,9,"8",0
931048,934,9,29,6,"15",0
931049,934,9,30,4,"0",0
931050,934,9,31,1,"10",1
931051,934,9,32,1,"9",0
931052,934,9,33,3,"0",0
931053,934,9,34,4,"0",0
931054,934,9,35,1,"5",1
931055,934,9,36,1,"6",0
931056,934,9,37,4,"0",0
931057,934,9,38,4,"0",0
931058,934,9,39,1,"27",1
931059,934,10,1,14,"2",0
931060,934,10,2,1,"0",0
931061,934,10,3,1,"2",0
931062,934,10,4,1,"0",0
931063,934,10,5,5,"2",0
931064,934,11,1,14,"5",0
931065,934,11,2,1,"0",0
931066,934,11,3,1,"0",0
931067,934,11,4,14,"0",0
931068,934,11,5,5,"6",0
931069,934,12,1,1,"0",0
931070,934,12,2,14,"3",0
931071,934,12,3,14,"-3",0
931072,934,12,4,1,"0",0
931073,934,12,5,16,"99",0
931074,934,13,1,1,"0",0
931075,934,13,2,14,"2",0
931076,934,13,3,14,"4",0
931077,934,13,4,1,"0",0
931078,934,13,5,1,"0",0
931079,934,14,1,1,"-5",0
931080,934,14,2,1,"0",0
931081,934,14,3,1,"-3",0
931082,934,14,4,4,"0",0
931083,934,14,5,1,"9",0
931084,934,15,1,1,"0",0
931085,934,15,2,14,"6",0
931086,934,15,3,1,"1",0
931087,934,15,4,4,"0",0
931088,934,15,5,14,"13",0
931089,934,16,1,1,"0",0
931090,934,16,2,1,"0",0
931091,934,16,3,14,"13",0
931092,934,16,4,3,"0",0
931093,934,16,5,9,"7",0
931094,934,17,1,1,"0",0
931095,934,17,2,1,"0",0
931096,934,17,3,4,"0",0
931097,934,17,4,14,"41",0
931098,934,17,5,4,"0",0
931099,934,18,1,1,"4",0
931100,934,18,2,1,"0",0
931101,934,18,3,14,"10",0
931102,934,18,4,1,"0",0
931103,934,18,5,3,"0",0
931104,934,19,1,1,"-3",0
931105,934,19,2,14,"2",0
931106,934,19,3,1,"0",0
931107,934,19,4,1,"3",0
931108,934,19,5,5,"0",0
931109,934,20,1,14,"-2",0
931110,934,20,2,1,"-3",0
931111,934,20,3,1,"0",0
931112,934,20,4,14,"0",0
931113,934,20,5,14,"0",0
931114,934,21,1,1,"0",0
931115,934,21,2,14,"-2",0
931116,934,21,3,1,"4",0
931117,934,21,4,1,"0",0
931118,934,21,5,14,"12",0
931119,934,22,1,1,"0",0
931120,934,22,2,1,"0",0
931121,934,22,3,14,"6",0
931122,934,22,4,1,"7",0
931123,934,22,5,1,"6",0
931124,934,23,1,1,"-2",0
931125,934,23,2,1,"0",0
931126,934,23,3,1,"1",0
931127,934,23,4,1,"0",0
931128,934,23,5,4,"0",0
931129,934,24,1,1,"0",0
931130,934,24,2,1,"0",0
931131,934,24,3,14,"7",0
931132,934,24,4,14,"3",0
931133,934,24,5,14,"8",0
931134,934,25,1,1,"0",0
931135,934,25,2,1,"0",0
931136,934,25,3,14,"12",0
931137,934,25,4,14,"39",0
931138,934,25,5,4,"0",0
931139,934,26,1,1,"0",0
931140,934,26,2,1,"-3",0
931141,934,26,3,14,"20",0
931142,934,26,4,14,"22",0
931143,934,26,5,1,"-12",0
931144,934,27,1,1,"0",0
931145,934,27,2,1,"0",0
931146,934,27,3,14,"10",0
931147,934,27,4,1,"-3",0
931148,934,27,5,1,"4",0
931149,934,28,1,14,"1",0
931150,934,28,2,1,"0",0
931151,934,28,3,1,"0",0
931152,934,28,4,14,"2",0
931153,934,28,5,5,"-4",0
931154,934,29,1,14,"-1",0
931155,934,29,2,1,"0",0
931156,934,29,3,14,"1",0
931157,934,29,4,1,"0",0
931158,934,29,5,14,"-4",0
931159,934,30,1,1,"-3",0
931160,934,30,2,1,"0",0
931161,934,30,3,1,"-1",0
931162,934,30,4,14,"2",0
931163,934,30,5,14,"7",0
931164,934,31,1,1,"0",0
931165,934,31,2,14,"0",0
931166,934,31,3,1,"0",0
931167,934,31,4,14,"-1",0
931168,934,31,5,14,"-1",0
931169,934,32,1,1,"2",0
931170,934,32,2,1,"0",0
931171,934,32,3,1,"0",0
931172,934,32,4,1,"-4",0
931173,934,32,5,1,"10",0
931174,934,33,1,1,"0",0
931175,934,33,2,14,"10",0
931176,934,33,3,1,"0",0
931177,934,33,4,14,"4",0
931178,934,33,5,3,"0",0
931179,934,34,1,14,"16",0
931180,934,34,2,1,"0",0
931181,934,34,3,1,"0",0
931182,934,34,4,4,"0",0
931183,934,34,5,5,"14",0
931184,934,35,1,1,"0",0
931185,934,35,2,1,"0",0
931186,934,35,3,1,"-2",0
931187,934,35,4,14,"40",0
931188,934,35,5,1,"-8",0
931189,934,36,1,1,"0",0
931190,934,36,2,1,"0",0
931191,934,36,3,1,"-1",0
931192,934,36,4,14,"22",0
931193,934,36,5,1,"7",0
931194,934,37,1,14,"5",0
931195,934,37,2,1,"0",0
931196,934,37,3,1,"4",0
931197,934,37,4,1,"0",0
931198,934,37,5,1,"0",0
931199,934,38,1,14,"6",0
931200,934,38,2,1,"0",0
931201,934,38,3,1,"-2",0
931202,934,38,4,1,"24",0
931203,934,38,5,14,"0",0
931204,934,39,1,14,"2",0
931205,934,39,2,1,"0",0
931206,934,39,3,1,"0",0
931207,934,39,4,1,"35",0
931208,934,39,5,5,"-1",0
931209,934,40,1,14,"3",0
931210,934,40,2,1,"0",0
931211,934,40,3,1,"5",0
931212,934,40,4,1,"12",0
931213,934,40,5,14,"-1",0
931214,934,41,1,1,"0",0
931215,934,41,2,1,"4",0
931216,934,41,3,1,"-2",0
931217,934,41,4,4,"0",0
931218,934,41,5,4,"0",0
931219,934,42,1,1,"4",0
931220,934,42,2,14,"5",0
931221,934,42,3,1,"0",0
931222,934,42,4,3,"0",0
931223,934,42,5,4,"0",0
931224,934,43,1,1,"0",0
931225,934,43,2,14,"15",0
931226,934,43,3,4,"0",0
931227,934,43,4,3,"0",0
931228,934,43,5,9,"9",0
931229,934,44,1,1,"3",0
931230,934,44,2,1,"0",0
931231,934,44,3,4,"0",0
931232,934,44,4,14,"28",0
931233,934,44,5,9,"47",0
931234,934,45,1,1,"3",0
931235,934,45,2,4,"0",0
931236,934,45,3,1,"0",0
931237,934,45,4,14,"25",0
931238,934,45,5,9,"13",0
931239,934,46,1,14,"4",0
931240,934,46,2,1,"0",0
931241,934,46,3,1,"0",0
931242,934,46,4,1,"6",0
931243,934,46,5,14,"4",0
931244,934,47,1,1,"0",0
931245,934,47,2,1,"0",0
931246,934,47,3,1,"3",0
931247,934,47,4,14,"10",0
931248,934,47,5,1,"22",0
931249,934,48,1,1,"0",0
931250,934,48,2,1,"0",0
931251,934,48,3,14,"9",0
931252,934,48,4,1,"-3",0
931253,934,48,5,16,"99",0
931254,934,49,1,1,"0",0
931255,934,49,2,1,"4",0
931256,934,49,3,1,"0",0
931257,934,49,4,5,"9",0
931258,934,49,5,1,"10",0
931259,934,50,1,1,"-1",0
931260,934,50,2,1,"0",0
931261,934,50,3,1,"0",0
931262,934,50,4,4,"0",0
931263,934,50,5,4,"0",0
931264,934,51,1,1,"0",0
931265,934,51,2,14,"6",0
931266,934,51,3,1,"0",0
931267,934,51,4,4,"0",0
931268,934,51,5,14,"15",0
931269,934,52,1,1,"7",0
931270,934,52,2,1,"4",0
931271,934,52,3,4,"0",0
931272,934,52,4,3,"0",0
931273,934,52,5,9,"11",0
931274,934,53,1,1,"0",0
931275,934,53,2,1,"0",0
931276,934,53,3,3,"0",0
931277,934,53,4,14,"24",0
931278,934,53,5,14,"20",0
931279,934,54,1,1,"0",0
931280,934,54,2,1,"-1",0
931281,934,54,3,14,"6",0
931282,934,54,4,3,"0",0
931283,934,54,5,9,"10",0
931284,934,55,1,14,"3",0
931285,934,55,2,1,"0",0
931286,934,55,3,1,"-1",0
931287,934,55,4,14,"0",0
931288,934,55,5,5,"-3",0
931289,934,56,1,1,"0",0
931290,934,56,2,1,"0",0
931291,934,56,3,14,"6",0
931292,934,56,4,1,"11",0
931293,934,56,5,1,"25",0
931294,934,57,1,1,"0",0
931295,934,57,2,1,"1",0
931296,934,57,3,14,"1",0
931297,934,57,4,5,"5",0
931298,934,57,5,14,"0",0
931299,934,58,1,1,"0",0
931300,934,58,2,14,"3",0
931301,934,58,3,14,"4",0
931302,934,58,4,1,"-5",0
931303,934,58,5,1,"1",0
931304,934,59,1,1,"0",0
931305,934,59,2,1,"-6",0
931306,934,59,3,1,"6",0
931307,934,59,4,3,"0",0
931308,934,59,5,4,"0",0
931309,934,60,1,1,"0",0
931310,934,60,2,14,"4",0
931311,934,60,3,4,"0",0
931312,934,60,4,1,"1",0
931313,934,60,5,16,"99",0
931314,934,61,1,1,"-5",0
931315,934,61,2,1,"0",0
931316,934,61,3,14,"16",0
931317,934,61,4,5,"19",0
931318,934,61,5,9,"-1",0
931319,934,62,1,1,"0",0
931320,934,62,2,1,"0",0
931321,934,62,3,4,"0",0
931322,934,62,4,14,"46",0
931323,934,62,5,9,"37",0
931324,934,63,1,1,"0",0
931325,934,63,2,14,"13",0
931326,934,63,3,4,"0",0
931327,934,63,4,1,"20",0
931328,934,63,5,3,"0",0
931329,934,64,10,1,"75",0
931330,934,64,11,1,"64",0
931331,934,64,12,1,"74",0
931332,934,64,13,1,"70",0
931333,934,64,14,1,"67",0
931334,934,64,15,1,"69",0
931335,934,64,16,1,"75",0
931336,934,64,17,1,"54",0
931337,934,64,18,1,"75",0
931338,934,64,19,1,"75",0
931339,934,64,20,7,"40",0
931340,934,64,21,1,"65",0
931341,934,64,22,1,"70",0
931342,934,64,23,1,"70",0
931343,934,64,24,1,"68",0
931344,934,64,25,1,"71",0
931345,934,64,26,1,"75",0
931346,934,64,27,1,"75",0
931347,934,64,28,1,"62",0
931348,934,64,29,1,"75",0
931349,934,64,30,1,"72",0
931350,934,64,31,1,"70",0
931351,934,64,32,1,"61",0
931352,934,64,33,1,"66",0
931353,934,64,34,1,"64",0
931354,934,64,35,1,"67",0
931355,934,64,36,1,"73",0
931356,934,64,37,1,"75",0
931357,934,64,38,1,"75",0
931358,934,64,39,1,"58",0
931359,934,65,10,1,"20",0
931360,934,65,11,7,"10",0
931361,934,65,12,1,"27",0
931362,934,65,13,1,"20",0
931363,934,65,14,1,"13",0
931364,934,65,15,7,"10",0
931365,934,65,16,1,"9",0
931366,934,65,17,1,"35",0
931367,934,65,18,1,"20",0
931368,934,65,19,1,"20",0
931369,934,65,20,1,"22",0
931370,934,65,21,1,"66",0
931371,934,65,22,1,"7",0
931372,934,65,23,7,"10",0
931373,934,65,24,1,"33",0
931374,934,65,25,1,"18",0
931375,934,65,26,1,"20",0
931376,934,65,27,1,"40",0
931377,934,65,28,1,"20",0
931378,934,65,29,1,"20",0
931379,934,65,30,1,"4",0
931380,934,65,31,1,"19",0
931381,934,65,32,1,"28",0
931382,934,65,33,1,"16",0
931383,934,65,34,1,"25",0
931384,934,65,35,1,"17",0
931385,934,65,36,1,"15",0
931386,934,65,37,1,"21",0
931387,934,65,38,1,"24",0
931388,934,65,39,1,"32",0
931389,934,66,10,7,"15",0
931390,934,66,11,6,"15",0
931391,934,66,12,1,"42",0
931392,934,66,13,1,"42",0
931393,934,66,14,1,"33",1
931394,934,66,15,1,"58",0
931395,934,66,16,1,"42",0
931396,934,66,17,1,"57",0
931397,934,66,18,1,"60",0
931398,934,66,19,1,"42",0
931399,934,66,20,1,"40",0
931400,934,66,21,7,"10",0
931401,934,66,22,1,"50",0
931402,934,66,23,1,"49",0
931403,934,66,24,1,"45",0
931404,934,66,25,1,"54",0
931405,934,66,26,1,"41",0
931406,934,66,27,1,"39",0
931407,934,66,28,1,"42",0
931408,934,66,29,1,"14",1
931409,934,66,30,1,"42",0
931410,934,66,31,1,"33",1
931411,934,66,32,1,"46",0
931412,934,66,33,1,"47",0
931413,934,66,34,1,"52",0
931414,934,66,35,1,"37",0
931415,934,66,36,1,"44",0
931416,934,66,37,1,"48",0
931417,934,66,38,1,"42",0
931418,934,66,39,6,"5",0
931419,934,67,10,1,"16",0
931420,934,67,11,1,"16",0
931421,934,67,12,1,"18",0
931422,934,67,13,1,"12",0
931423,934,67,14,1,"11",0
931424,934,67,15,22,"0",0
931425,934,67,16,1,"0",0
931426,934,67,17,22,"0",0
931427,934,67,18,22,"0",0
931428,934,67,19,1,"18",0
931429,934,67,20,22,"0",0
931430,934,67,21,22,"0",0
931431,934,67,22,22,"0",0
931432,934,67,23,1,"9",0
931433,934,67,24,1,"0",0
931434,934,67,25,22,"0",0
931435,934,67,26,22,"0",0
931436,934,67,27,22,"0",0
931437,934,67,28,1,"11",0
931438,934,67,29,22,"0",0
931439,934,67,30,22,"0",0
931440,934,67,31,22,"0",0
931441,934,67,32,22,"0",0
931442,934,67,33,22,"0",0
931443,934,67,34,7,"10",0
931444,934,67,35,22,"0",0
931445,934,67,36,22,"0",0
931446,934,67,37,22,"0",0
931447,934,67,38,22,"0",0
931448,934,67,39,22,"0",0
931449,934,68,10,1,"32",0
931450,934,68,11,1,"32",0
